VMAF_SYCL_CHECKSUM path=host frame=62 slot=0 ref crc=0x136559ee
VMAF_SYCL_CHECKSUM path=host frame=62 slot=0 dis crc=0x08ed61cd
VMAF_SYCL_CHECKSUM path=host frame=63 slot=1 ref crc=0x5af655c3
VMAF_SYCL_CHECKSUM path=host frame=63 slot=1 dis crc=0x1968ee3d
VMAF_SYCL_CHECKSUM path=host frame=64 slot=0 ref crc=0x36cbbd82
VMAF_SYCL_CHECKSUM path=host frame=64 slot=0 dis crc=0x17c5fc7b
VMAF_SYCL_CHECKSUM path=host frame=65 slot=1 ref crc=0xd7699bac
VMAF_SYCL_CHECKSUM path=host frame=65 slot=1 dis crc=0xf39003a8
VMAF_SYCL_CHECKSUM path=host frame=66 slot=0 ref crc=0xa27ec35b
VMAF_SYCL_CHECKSUM path=host frame=66 slot=0 dis crc=0xe99a2948
VMAF_SYCL_CHECKSUM path=host frame=67 slot=1 ref crc=0x442f58fa
VMAF_SYCL_CHECKSUM path=host frame=67 slot=1 dis crc=0x2517fa53
VMAF_SYCL_CHECKSUM path=host frame=68 slot=0 ref crc=0x6a27e488
VMAF_SYCL_CHECKSUM path=host frame=68 slot=0 dis crc=0xc8ab29c9
VMAF_SYCL_CHECKSUM path=host frame=69 slot=1 ref crc=0x16bc8d28
VMAF_SYCL_CHECKSUM path=host frame=69 slot=1 dis crc=0xba7a8f5d
VMAF_SYCL_CHECKSUM path=host frame=70 slot=0 ref crc=0x40212721
VMAF_SYCL_CHECKSUM path=host frame=70 slot=0 dis crc=0x251e6884
VMAF_SYCL_CHECKSUM path=host frame=71 slot=1 ref crc=0x91967020
VMAF_SYCL_CHECKSUM path=host frame=71 slot=1 dis crc=0xe0e4e2ac
VMAF_SYCL_CHECKSUM path=host frame=72 slot=0 ref crc=0xe301601e
VMAF_SYCL_CHECKSUM path=host frame=72 slot=0 dis crc=0x317ba0c3
VMAF_SYCL_CHECKSUM path=host frame=73 slot=1 ref crc=0xb4d49c9f
VMAF_SYCL_CHECKSUM path=host frame=73 slot=1 dis crc=0x9a742531
VMAF_SYCL_CHECKSUM path=host frame=74 slot=0 ref crc=0x9a100a28
VMAF_SYCL_CHECKSUM path=host frame=74 slot=0 dis crc=0xd96a9c8e
VMAF_SYCL_CHECKSUM path=host frame=75 slot=1 ref crc=0x7b22de49
